file                                        format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
S049_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     56,893  14,223,250      250      250      250  125  250  125        0  250   96.63   90.54
S050_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     62,550  15,637,500      250      250      250  125  250  125        0  250   96.57   90.69
S051_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     58,521  14,630,250      250      250      250  125  250  125        0  250   96.47   90.35
S052_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     52,041  13,010,250      250      250      250  125  250  125        0  250   96.77   90.72
S053_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     53,901  13,475,250      250      250      250  125  250  125        0  250   96.64   90.56
S054_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     55,526  13,881,500      250      250      250  125  250  125        0  250   96.68   90.82
S055_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA     61,197  15,299,250      250      250      250  125  250  125        0  250   96.41   90.01
S056_FKDL240081149-1A_H7TF5DRX5_L2_1.fq.gz  FASTQ   DNA         32       8,000      250      250      250  125  250  125        0  250   97.21   91.13
